case_id,source_file,pair_id,pair_type,kind_hint,target_vitals,direction_accuracy,normalized_l2,num_target_vitals,num_missing_predictions,missing_predictions,direction_match,before_vitals,target_vitals_values,predicted_vitals,rule_prediction_vitals,llm_adjustments,llm_raw_response,llm_parse_error,llm_api_error,model
anaphylaxis_with_laryngospasm,transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,p7,physiology_response,anaphylaxis_treatment,"[""O2Sat"", ""RR""]",0.5,1.2649110640673518,2,0,"{""O2Sat"": false, ""RR"": false}","{""O2Sat"": true, ""RR"": false}","{""BP_dia"": 60, ""BP_sys"": 88, ""HR"": 150, ""O2Sat"": 89, ""RR"": 48, ""T"": null}","{""O2Sat"": 94, ""RR"": 40}","{""BP_dia"": 68, ""BP_sys"": 103, ""HR"": 150, ""O2Sat"": 92, ""RR"": 46, ""T"": null}","{""BP_dia"": 68, ""BP_sys"": 103, ""HR"": 150, ""O2Sat"": 94, ""RR"": 44, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": -2, ""RR"": 2, ""T"": null}","{""adjustments"":{""O2Sat"":-2,""RR"":2}}",,,gpt-5.5
anaphylaxis_with_laryngospasm,transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,p8,physiology_response,fluid_bolus,"[""BP_sys"", ""BP_dia"", ""HR""]",0.3333333333333333,1.8788294228055937,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": true, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": 60, ""BP_sys"": 88, ""HR"": 150, ""O2Sat"": 89, ""RR"": 48, ""T"": null}","{""BP_dia"": 65, ""BP_sys"": 90, ""HR"": 130}","{""BP_dia"": 63, ""BP_sys"": 95, ""HR"": 148, ""O2Sat"": 89, ""RR"": 48, ""T"": null}","{""BP_dia"": 66, ""BP_sys"": 100, ""HR"": 145, ""O2Sat"": 89, ""RR"": 48, ""T"": null}","{""BP_dia"": -3, ""BP_sys"": -5, ""HR"": 3, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":-3,""BP_sys"":-5,""HR"":3}}",,,gpt-5.5
anaphylaxis_with_laryngospasm,transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,p9,time_progression,no_action,"[""HR"", ""O2Sat"", ""RR"", ""BP_sys"", ""BP_dia""]",0.4,12.046576277100478,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": false, ""BP_sys"": true, ""HR"": false, ""O2Sat"": true, ""RR"": false}","{""BP_dia"": 60, ""BP_sys"": 88, ""HR"": 150, ""O2Sat"": 89, ""RR"": 48, ""T"": null}","{""BP_dia"": 60, ""BP_sys"": 80, ""HR"": 110, ""O2Sat"": 65, ""RR"": 0}","{""BP_dia"": 54, ""BP_sys"": 78, ""HR"": 160, ""O2Sat"": 82, ""RR"": 52, ""T"": null}","{""BP_dia"": 58, ""BP_sys"": 84, ""HR"": 154, ""O2Sat"": 87, ""RR"": 45, ""T"": null}","{""BP_dia"": -4, ""BP_sys"": -6, ""HR"": 6, ""O2Sat"": -5, ""RR"": 7, ""T"": null}","{""adjustments"":{""BP_dia"":-4,""BP_sys"":-6,""HR"":6,""O2Sat"":-5,""RR"":7}}",,,gpt-5.5
anaphylaxis_with_laryngospasm,transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,p10,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.25,5.089204259999789,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": true}","{""BP_dia"": 60, ""BP_sys"": 88, ""HR"": 150, ""O2Sat"": 89, ""RR"": 48, ""T"": null}","{""BP_dia"": 50, ""BP_sys"": 90, ""HR"": 100, ""O2Sat"": 100}","{""BP_dia"": 55, ""BP_sys"": 80, ""HR"": 147, ""O2Sat"": 92, ""RR"": 12, ""T"": null}","{""BP_dia"": 60, ""BP_sys"": 88, ""HR"": 135, ""O2Sat"": 95, ""RR"": 12, ""T"": null}","{""BP_dia"": -5, ""BP_sys"": -8, ""HR"": 12, ""O2Sat"": -3, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":-5,""BP_sys"":-8,""HR"":12,""O2Sat"":-3}}",,,gpt-5.5
anaphylaxis_with_laryngospasm,transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,p11,physiology_response,oxygen_support,"[""O2Sat""]",1.0,0.4,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 60, ""BP_sys"": 80, ""HR"": 110, ""O2Sat"": 65, ""RR"": 0, ""T"": null}","{""O2Sat"": 75}","{""BP_dia"": 60, ""BP_sys"": 80, ""HR"": 110, ""O2Sat"": 73, ""RR"": 0, ""T"": null}","{""BP_dia"": 60, ""BP_sys"": 80, ""HR"": 110, ""O2Sat"": 73, ""RR"": 0, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""O2Sat"":null}}",,,gpt-5.5
anaphylaxis_with_laryngospasm,transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,p12,time_progression,no_action,"[""O2Sat"", ""HR""]",0.0,14.142135623730951,2,0,"{""HR"": false, ""O2Sat"": false}","{""HR"": false, ""O2Sat"": false}","{""BP_dia"": 60, ""BP_sys"": 80, ""HR"": 110, ""O2Sat"": 65, ""RR"": 0, ""T"": null}","{""HR"": 35, ""O2Sat"": 95}","{""BP_dia"": 59, ""BP_sys"": 78, ""HR"": 135, ""O2Sat"": 45, ""RR"": 4, ""T"": null}","{""BP_dia"": 59, ""BP_sys"": 78, ""HR"": 112, ""O2Sat"": 64, ""RR"": 4, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 23, ""O2Sat"": -19, ""RR"": null, ""T"": null}","{""adjustments"":{""HR"":23,""O2Sat"":-19}}",,,gpt-5.5
severe_pediatric_asthma_exacerbation,transitions/Pediatrics/Pediatric Asthma Exacerbation.json,p1,physiology_response,fluid_bolus,"[""HR"", ""BP_sys"", ""BP_dia""]",0.0,2.598076211353316,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 160, ""O2Sat"": 99, ""RR"": 40, ""T"": 37.8}","{""BP_dia"": 55, ""BP_sys"": 85, ""HR"": 130}","{""BP_dia"": 56, ""BP_sys"": 92, ""HR"": 155, ""O2Sat"": 99, ""RR"": 40, ""T"": 37.8}","{""BP_dia"": 56, ""BP_sys"": 92, ""HR"": 155, ""O2Sat"": 99, ""RR"": 40, ""T"": 37.8}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""HR"":null}}",,,gpt-5.5
severe_pediatric_asthma_exacerbation,transitions/Pediatrics/Pediatric Asthma Exacerbation.json,p2,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.4,2.819574435974337,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 160, ""O2Sat"": 99, ""RR"": 40, ""T"": 37.8}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 140, ""O2Sat"": 96, ""RR"": 45}","{""BP_dia"": 47, ""BP_sys"": 75, ""HR"": 165, ""O2Sat"": 99, ""RR"": 40, ""T"": 37.8}","{""BP_dia"": 47, ""BP_sys"": 75, ""HR"": 165, ""O2Sat"": 99, ""RR"": 40, ""T"": 37.8}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":null,""RR"":null}}",,,gpt-5.5
severe_pediatric_asthma_exacerbation,transitions/Pediatrics/Pediatric Asthma Exacerbation.json,p3,physiology_response,vasopressor,"[""BP_sys"", ""BP_dia""]",1.0,0.5385164807134505,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": true, ""BP_sys"": true}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 140, ""O2Sat"": 96, ""RR"": 45, ""T"": null}","{""BP_dia"": 60, ""BP_sys"": 90}","{""BP_dia"": 58, ""BP_sys"": 95, ""HR"": 140, ""O2Sat"": 96, ""RR"": 45, ""T"": null}","{""BP_dia"": 58, ""BP_sys"": 95, ""HR"": 140, ""O2Sat"": 96, ""RR"": 45, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null}}",,,gpt-5.5
severe_pediatric_asthma_exacerbation,transitions/Pediatrics/Pediatric Asthma Exacerbation.json,p4,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.6,5.722761571129798,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": true, ""BP_sys"": false, ""HR"": false, ""O2Sat"": true, ""RR"": true}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 140, ""O2Sat"": 96, ""RR"": 45, ""T"": null}","{""BP_dia"": 50, ""BP_sys"": 75, ""HR"": 150, ""O2Sat"": 88, ""RR"": 12}","{""BP_dia"": 45, ""BP_sys"": 70, ""HR"": 145, ""O2Sat"": 92, ""RR"": 40, ""T"": null}","{""BP_dia"": 47, ""BP_sys"": 75, ""HR"": 145, ""O2Sat"": 96, ""RR"": 45, ""T"": null}","{""BP_dia"": -2, ""BP_sys"": -5, ""HR"": 0, ""O2Sat"": -4, ""RR"": -5, ""T"": null}","{""adjustments"":{""BP_dia"":-2,""BP_sys"":-5,""HR"":0,""O2Sat"":-4,""RR"":-5}}",,,gpt-5.5
severe_pediatric_asthma_exacerbation,transitions/Pediatrics/Pediatric Asthma Exacerbation.json,p5,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.5,2.5495097567963922,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": false, ""BP_sys"": true, ""HR"": false, ""O2Sat"": true}","{""BP_dia"": 50, ""BP_sys"": 75, ""HR"": 150, ""O2Sat"": 88, ""RR"": 12, ""T"": null}","{""BP_dia"": 30, ""BP_sys"": 60, ""HR"": 130, ""O2Sat"": 90}","{""BP_dia"": 45, ""BP_sys"": 65, ""HR"": 150, ""O2Sat"": 90, ""RR"": 12, ""T"": null}","{""BP_dia"": 50, ""BP_sys"": 75, ""HR"": 135, ""O2Sat"": 95, ""RR"": 12, ""T"": null}","{""BP_dia"": -5, ""BP_sys"": -10, ""HR"": 15, ""O2Sat"": -5, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":-5,""BP_sys"":-10,""HR"":15,""O2Sat"":-5}}",,,gpt-5.5
severe_pediatric_asthma_exacerbation,transitions/Pediatrics/Pediatric Asthma Exacerbation.json,p6,time_progression,no_action,"[""HR"", ""O2Sat""]",1.0,6.800735254367722,2,0,"{""HR"": false, ""O2Sat"": false}","{""HR"": true, ""O2Sat"": true}","{""BP_dia"": 30, ""BP_sys"": 60, ""HR"": 130, ""O2Sat"": 90, ""RR"": null, ""T"": null}","{""HR"": 35, ""O2Sat"": 60}","{""BP_dia"": 27, ""BP_sys"": 55, ""HR"": 90, ""O2Sat"": 80, ""RR"": null, ""T"": null}","{""BP_dia"": 27, ""BP_sys"": 55, ""HR"": 135, ""O2Sat"": 90, ""RR"": null, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": -45, ""O2Sat"": -10, ""RR"": null, ""T"": null}","{""adjustments"":{""HR"":-45,""O2Sat"":-10}}",,,gpt-5.5
anaphylaxis_with_angioedema,transitions/Respiratory/Anaphylaxis with Angioedema.json,p1,physiology_response,oxygen_support,"[""O2Sat""]",1.0,0.0,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 130, ""O2Sat"": 88, ""RR"": 30, ""T"": 37.3}","{""O2Sat"": 91}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 130, ""O2Sat"": 91, ""RR"": 28, ""T"": 37.3}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 130, ""O2Sat"": 91, ""RR"": 28, ""T"": 37.3}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""O2Sat"":null}}",,,gpt-5.5
anaphylaxis_with_angioedema,transitions/Respiratory/Anaphylaxis with Angioedema.json,p2,physiology_response,anaphylaxis_treatment,"[""HR""]",1.0,1.0,1,0,"{""HR"": false}","{""HR"": true}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 130, ""O2Sat"": 88, ""RR"": 30, ""T"": 37.3}","{""HR"": 150}","{""BP_dia"": 73, ""BP_sys"": 115, ""HR"": 140, ""O2Sat"": 93, ""RR"": 26, ""T"": 37.3}","{""BP_dia"": 73, ""BP_sys"": 115, ""HR"": 130, ""O2Sat"": 93, ""RR"": 26, ""T"": 37.3}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 10, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""HR"":10}}",,,gpt-5.5
anaphylaxis_with_angioedema,transitions/Respiratory/Anaphylaxis with Angioedema.json,p3,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.4,3.8522720568516444,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": true, ""O2Sat"": true, ""RR"": false}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 130, ""O2Sat"": 88, ""RR"": 30, ""T"": 37.3}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 150, ""O2Sat"": 85, ""RR"": 20}","{""BP_dia"": 55, ""BP_sys"": 80, ""HR"": 140, ""O2Sat"": 80, ""RR"": 34, ""T"": 37.3}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 130, ""O2Sat"": 85, ""RR"": 30, ""T"": 37.3}","{""BP_dia"": -10, ""BP_sys"": -20, ""HR"": 10, ""O2Sat"": -5, ""RR"": 4, ""T"": null}","{""adjustments"":{""BP_dia"":-10,""BP_sys"":-20,""HR"":10,""O2Sat"":-5,""RR"":4}}",,,gpt-5.5
anaphylaxis_with_angioedema,transitions/Respiratory/Anaphylaxis with Angioedema.json,p4,physiology_response,airway_medication,"[""BP_sys"", ""BP_dia""]",1.0,1.0,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": true, ""BP_sys"": true}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 150, ""O2Sat"": 91, ""RR"": 20, ""T"": null}","{""BP_dia"": 50, ""BP_sys"": 70}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 150, ""O2Sat"": 91, ""RR"": 20, ""T"": null}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 150, ""O2Sat"": 91, ""RR"": 20, ""T"": null}","{""BP_dia"": -15, ""BP_sys"": -20, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":-15,""BP_sys"":-20}}",,,gpt-5.5
anaphylaxis_with_angioedema,transitions/Respiratory/Anaphylaxis with Angioedema.json,p5,physiology_response,oxygen_support,"[""O2Sat""]",1.0,0.2,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 150, ""O2Sat"": 70, ""RR"": 20, ""T"": null}","{""O2Sat"": 75}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 150, ""O2Sat"": 76, ""RR"": 20, ""T"": null}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 150, ""O2Sat"": 76, ""RR"": 20, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""O2Sat"":null}}",,,gpt-5.5
anaphylaxis_with_angioedema,transitions/Respiratory/Anaphylaxis with Angioedema.json,p6,physiology_response,surgical_airway,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.8,2.0518284528683193,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": true, ""BP_sys"": false, ""HR"": true, ""O2Sat"": true, ""RR"": true}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 120, ""O2Sat"": 65, ""RR"": 5, ""T"": null}","{""BP_dia"": 65, ""BP_sys"": 115, ""HR"": 110, ""O2Sat"": 95, ""RR"": 12}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 110, ""O2Sat"": 88, ""RR"": 12, ""T"": null}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 110, ""O2Sat"": 73, ""RR"": 12, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 15, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":15,""RR"":null}}",,,gpt-5.5
severe_copd_exacerbation_with_pneumothorax,transitions/Respiratory/COPDE with Pneumothorax.json,p1,physiology_response,oxygen_support,"[""O2Sat""]",1.0,0.0,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 95, ""BP_sys"": 160, ""HR"": 120, ""O2Sat"": 80, ""RR"": 30, ""T"": 37}","{""O2Sat"": 85}","{""BP_dia"": 95, ""BP_sys"": 160, ""HR"": 120, ""O2Sat"": 85, ""RR"": 28, ""T"": 37}","{""BP_dia"": 95, ""BP_sys"": 160, ""HR"": 120, ""O2Sat"": 88, ""RR"": 28, ""T"": 37}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": -3, ""RR"": null, ""T"": null}","{""adjustments"":{""O2Sat"":-3}}",,,gpt-5.5
severe_copd_exacerbation_with_pneumothorax,transitions/Respiratory/COPDE with Pneumothorax.json,p2,time_progression,no_action,"[""HR"", ""RR"", ""O2Sat""]",0.0,2.032240143290158,3,0,"{""HR"": false, ""O2Sat"": false, ""RR"": false}","{""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": 95, ""BP_sys"": 160, ""HR"": 120, ""O2Sat"": 80, ""RR"": 30, ""T"": 37}","{""HR"": 130, ""O2Sat"": 85, ""RR"": 30}","{""BP_dia"": 95, ""BP_sys"": 160, ""HR"": 125, ""O2Sat"": 76, ""RR"": 34, ""T"": 37}","{""BP_dia"": 95, ""BP_sys"": 160, ""HR"": 120, ""O2Sat"": 78, ""RR"": 30, ""T"": 37}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 5, ""O2Sat"": -2, ""RR"": 4, ""T"": null}","{""adjustments"":{""HR"":5,""RR"":4,""O2Sat"":-2}}",,,gpt-5.5
severe_copd_exacerbation_with_pneumothorax,transitions/Respiratory/COPDE with Pneumothorax.json,p3,physiology_response,airway_management,"[""O2Sat"", ""HR""]",0.0,4.386342439892262,2,0,"{""HR"": false, ""O2Sat"": false}","{""HR"": false, ""O2Sat"": false}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 130, ""O2Sat"": 85, ""RR"": 30, ""T"": null}","{""HR"": 90, ""O2Sat"": 92}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 130, ""O2Sat"": 83, ""RR"": 12, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 115, ""O2Sat"": 95, ""RR"": 12, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 15, ""O2Sat"": -12, ""RR"": null, ""T"": null}","{""adjustments"":{""HR"":15,""O2Sat"":-12}}",,,gpt-5.5
covid_difficult_intubation_strategies,transitions/Respiratory/COVID-19 Difficult Airway.json,p1,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.8,1.7146428199482247,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": false, ""O2Sat"": true, ""RR"": true}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 80, ""O2Sat"": 95, ""RR"": 20, ""T"": 38}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 80, ""O2Sat"": 88, ""RR"": 30}","{""BP_dia"": 62, ""BP_sys"": 95, ""HR"": 90, ""O2Sat"": 90, ""RR"": 24, ""T"": 38}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 80, ""O2Sat"": 95, ""RR"": 20, ""T"": 38}","{""BP_dia"": -3, ""BP_sys"": -5, ""HR"": 10, ""O2Sat"": -5, ""RR"": 4, ""T"": null}","{""adjustments"":{""BP_dia"":-3,""BP_sys"":-5,""HR"":10,""O2Sat"":-5,""RR"":4}}",,,gpt-5.5
covid_difficult_intubation_strategies,transitions/Respiratory/COVID-19 Difficult Airway.json,p2,physiology_response,surgical_airway,"[""O2Sat""]",1.0,1.0,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 110, ""O2Sat"": 60, ""RR"": 0, ""T"": null}","{""O2Sat"": 90}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 110, ""O2Sat"": 85, ""RR"": 12, ""T"": null}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 110, ""O2Sat"": 68, ""RR"": 12, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 17, ""RR"": null, ""T"": null}","{""adjustments"":{""O2Sat"":17}}",,,gpt-5.5
intubation_with_missing_bvm,transitions/Respiratory/Intubation with Missing BVM.json,p1,physiology_response,oxygen_support,"[""O2Sat""]",1.0,0.4,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 84, ""RR"": 30, ""T"": 38.3}","{""O2Sat"": 90}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 92, ""RR"": 28, ""T"": 38.3}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 92, ""RR"": 28, ""T"": 38.3}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 0, ""RR"": null, ""T"": null}","{""adjustments"":{""O2Sat"":0}}",,,gpt-5.5
intubation_with_missing_bvm,transitions/Respiratory/Intubation with Missing BVM.json,p2,physiology_response,fluid_bolus,"[""BP_sys"", ""BP_dia""]",0.0,1.8027756377319946,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 84, ""RR"": 30, ""T"": 38.3}","{""BP_dia"": 80, ""BP_sys"": 125}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 84, ""RR"": 30, ""T"": 38.3}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 84, ""RR"": 30, ""T"": 38.3}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": null, ""RR"": null, ""T"": null}","{""adjustments"":{""BP_dia"":null,""BP_sys"":null}}",,,gpt-5.5
intubation_with_missing_bvm,transitions/Respiratory/Intubation with Missing BVM.json,p3,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.8,1.104536101718726,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": true, ""O2Sat"": true, ""RR"": false}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 84, ""RR"": 30, ""T"": 38.3}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 80, ""RR"": 30}","{""BP_dia"": 68, ""BP_sys"": 105, ""HR"": 110, ""O2Sat"": 79, ""RR"": 34, ""T"": 38.3}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 81, ""RR"": 30, ""T"": 38.3}","{""BP_dia"": -2, ""BP_sys"": -5, ""HR"": 5, ""O2Sat"": -2, ""RR"": 4, ""T"": null}","{""adjustments"":{""BP_dia"":-2,""BP_sys"":-5,""HR"":5,""O2Sat"":-2,""RR"":4}}",,,gpt-5.5
intubation_with_missing_bvm,transitions/Respiratory/Intubation with Missing BVM.json,p4,physiology_response,airway_management,"[""O2Sat""]",1.0,0.6,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 80, ""RR"": 30, ""T"": null}","{""O2Sat"": 65}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 68, ""RR"": 30, ""T"": null}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 80, ""RR"": 30, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": -12, ""RR"": null, ""T"": null}","{""adjustments"":{""O2Sat"":-12}}",,,gpt-5.5
intubation_with_missing_bvm,transitions/Respiratory/Intubation with Missing BVM.json,p5,physiology_response,oxygen_support,"[""O2Sat""]",1.0,3.4,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 65, ""RR"": 30, ""T"": null}","{""O2Sat"": 95}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 78, ""RR"": 28, ""T"": null}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 71, ""RR"": 28, ""T"": null}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": null, ""O2Sat"": 7, ""RR"": null, ""T"": null}","{""adjustments"":{""O2Sat"":7}}",,,gpt-5.5
